PlayerID,Season,Team,Lg,Salary
ccurrymi01,2004,Indiana Pacers,NBA,845122
ccurryst01,2009,Golden State Warriors,NBA,2710560
ccurryst01,2010,Golden State Warriors,NBA,2913840
ccurryst01,2011,Golden State Warriors,NBA,3117120
ccurryst01,2012,Golden State Warriors,NBA,3958742
ccurryst01,2013,Golden State Warriors,NBA,9887642
ccurryst01,2014,Golden State Warriors,NBA,10629213
ccvetkra01,1995,Denver Nuggets,NBA,200000
ddailequ01,1985,Chicago Bulls,NBA,325000
ddailequ01,1987,Los Angeles Clippers,NBA,135000
ddailequ01,1988,Los Angeles Clippers,NBA,425000
ddailequ01,1990,Seattle SuperSonics,NBA,425000
ddailequ01,1991,Seattle SuperSonics,NBA,425000
ddalemsa01,2001,Philadelphia 76ers,NBA,771480
ddalemsa01,2002,Philadelphia 76ers,NBA,691100
ddalemsa01,2003,Philadelphia 76ers,NBA,887160
ddalemsa01,2004,Philadelphia 76ers,NBA,1599549
ddalemsa01,2005,Philadelphia 76ers,NBA,8470000
ddalemsa01,2006,Philadelphia 76ers,NBA,9464307
ddalemsa01,2007,Philadelphia 76ers,NBA,10250000
ddalemsa01,2008,Philadelphia 76ers,NBA,11238564
ddalemsa01,2009,Philadelphia 76ers,NBA,12025694
ddalemsa01,2010,Sacramento Kings,NBA,13428129
ddalemsa01,2011,Houston Rockets,NBA,7000000
ddalemsa01,2012,Milwaukee Bucks,NBA,6698565
ddalemsa01,2013,Dallas Mavericks,NBA,3700748
ddalemsa01,2014,New York Knicks,NBA,3867282
ddampier01,1996,Indiana Pacers,NBA,1184000
ddampier01,1997,Golden State Warriors,NBA,1478880
ddampier01,1998,Golden State Warriors,NBA,1538000
ddampier01,1999,Golden State Warriors,NBA,4988000
ddampier01,2000,Golden State Warriors,NBA,5610000
ddampier01,2001,Golden State Warriors,NBA,6235000
ddampier01,2002,Golden State Warriors,NBA,6858500
ddampier01,2003,Golden State Warriors,NBA,7842000
ddampier01,2004,Dallas Mavericks,NBA,7700000
ddampier01,2005,Dallas Mavericks,NBA,8662500
ddampier01,2006,Dallas Mavericks,NBA,9628000
ddampier01,2007,Dallas Mavericks,NBA,10590500
ddampier01,2008,Dallas Mavericks,NBA,11553000
ddampier01,2009,Dallas Mavericks,NBA,12115500
ddampier01,2010,Miami Heat,NBA,1129469
ddampier01,2011,Atlanta Hawks,NBA,850522
ddaniean01,1997,Vancouver Grizzlies,NBA,2149920
ddaniean01,1998,San Antonio Spurs,NBA,2472000
ddaniean01,1999,San Antonio Spurs,NBA,2794920
ddaniean01,2000,San Antonio Spurs,NBA,2820000
ddaniean01,2001,San Antonio Spurs,NBA,3000000
ddaniean01,2002,Portland Trail Blazers,NBA,3375000
ddaniean01,2003,Seattle SuperSonics,NBA,2200000
ddaniean01,2004,Seattle SuperSonics,NBA,2200000
ddaniean01,2005,Washington Wizards,NBA,5000000
ddaniean01,2006,Washington Wizards,NBA,5400000
ddaniean01,2007,Washington Wizards,NBA,5800000
ddaniean01,2008,New Orleans Hornets,NBA,6200000
ddaniean01,2009,Minnesota Timberwolves,NBA,5863580
ddanieer01,2004,Sacramento Kings,NBA,385277
ddaniell01,1992,San Antonio Spurs,NBA,140000
ddaniell01,1993,San Antonio Spurs,NBA,182000
ddaniell01,1994,San Antonio Spurs,NBA,250000
ddaniell01,1994,Philadelphia 76ers,NBA,11400
ddaniell01,1996,New Jersey Nets,NBA,184100
ddaniema01,2003,Dallas Mavericks,NBA,366931
ddaniema01,2004,Dallas Mavericks,NBA,4903000
ddaniema01,2005,Dallas Mavericks,NBA,5393300
ddaniema01,2006,Indiana Pacers,NBA,5883600
ddaniema01,2007,Indiana Pacers,NBA,6373900
ddaniema01,2008,Indiana Pacers,NBA,6864200
ddaniema01,2009,Boston Celtics,NBA,1990000
ddaniema01,2010,Sacramento Kings,NBA,2470000
ddaniema01,2011,Boston Celtics,NBA,1223166
ddaniema01,2012,Milwaukee Bucks,NBA,1229255
ddanietr01,2014,Minnesota Timberwolves,NBA,816482
ddanilsa01,1995,Miami Heat,NBA,1455000
ddanilsa01,1996,Miami Heat,NBA,1892000
ddantlad01,1985,Utah Jazz,NBA,950000
ddantlad01,1987,Detroit Pistons,NBA,950000
ddantlad01,1988,Detroit Pistons,NBA,1250000
ddantlad01,1990,Milwaukee Bucks,NBA,400000
ddareyi01,1994,New Jersey Nets,NBA,920000
ddareyi01,1995,New Jersey Nets,NBA,1184000
ddareyi01,1996,New Jersey Nets,NBA,1448000
ddareyi01,1997,New Jersey Nets,NBA,1552500
ddareyi01,1998,Orlando Magic,NBA,1657000
ddareyi01,1999,Orlando Magic,NBA,1893500
ddatomlu01,2014,Detroit Pistons,NBA,1750000
ddaughbr01,1987,Cleveland Cavaliers,NBA,887500
ddaughbr01,1988,Cleveland Cavaliers,NBA,987500
ddaughbr01,1990,Cleveland Cavaliers,NBA,1320000
ddaughbr01,1991,Cleveland Cavaliers,NBA,2245000
ddaughbr01,1992,Cleveland Cavaliers,NBA,2923000
ddaughbr01,1993,Cleveland Cavaliers,NBA,3541000
ddaughbr01,1994,Cleveland Cavaliers,NBA,3800000
ddaughbr01,1995,Cleveland Cavaliers,NBA,4700000
ddavidko01,1998,Chicago Bulls,NBA,287500
ddavidko01,1999,Chicago Bulls,NBA,175882
ddavidko01,1999,Cleveland Cavaliers,NBA,27059
ddavidko01,2000,Toronto Raptors,NBA,498500
ddavidje01,2007,Charlotte Bobcats,NBA,427163
ddavidje01,2008,Golden State Warriors,NBA,422725
ddavisan02,2012,New Orleans Hornets,NBA,5144280
ddavisan02,2013,New Orleans Pelicans,NBA,5375760
ddavisan02,2014,New Orleans Pelicans,NBA,5607240
ddavisan01,1993,Indiana Pacers,NBA,565000
ddavisan01,1994,Indiana Pacers,NBA,700000
ddavisan01,1995,Indiana Pacers,NBA,800000
ddavisan01,1996,Indiana Pacers,NBA,5200000
ddavisan01,1997,Indiana Pacers,NBA,4500000
ddavisan01,1998,Indiana Pacers,NBA,3500000
ddavisan01,1999,Toronto Raptors,NBA,4200000
ddavisan01,2000,Toronto Raptors,NBA,5500000
ddavisan01,2001,Toronto Raptors,NBA,11000000
ddavisan01,2002,Toronto Raptors,NBA,12000000
ddavisan01,2003,Chicago Bulls,NBA,12925000
ddavisan01,2004,Chicago Bulls,NBA,12925000
ddavisan01,2005,New York Knicks,NBA,13925000
ddavisba01,1999,Charlotte Hornets,NBA,2712480
ddavisba01,2000,Charlotte Hornets,NBA,2916000
ddavisba01,2001,Charlotte Hornets,NBA,3119400
ddavisba01,2002,New Orleans Hornets,NBA,3942922
ddavisba01,2003,New Orleans Hornets,NBA,10960000
ddavisba01,2004,New Orleans Hornets,NBA,12330000
ddavisba01,2005,Golden State Warriors,NBA,13700000
ddavisba01,2006,Golden State Warriors,NBA,15070000
ddavisba01,2007,Golden State Warriors,NBA,16440000
ddavisba01,2008,Los Angeles Clippers,NBA,11250000
ddavisba01,2009,Los Angeles Clippers,NBA,12150000
ddavisba01,2010,Cleveland Cavaliers,NBA,13000000
ddavisba01,2011,Cleveland Cavaliers,NBA,13900000
ddavisba01,2011,New York Knicks,NBA,1352181
ddavisba01,2012,Cleveland Cavaliers,NBA,14850000
ddavisbe01,1996,Phoenix Suns,NBA,220000
ddavisbe01,1997,Miami Heat,NBA,25000
ddavisbe01,1998,New York Knicks,NBA,425000
ddavisbe01,1999,Phoenix Suns,NBA,45847
ddavisbe01,2003,Houston Rockets,NBA,176369
ddavisbr01,1985,Dallas Mavericks,NBA,215000
ddavisbr01,1987,Dallas Mavericks,NBA,243100
ddavisbr01,1988,Dallas Mavericks,NBA,300000
ddavisbr01,1990,Dallas Mavericks,NBA,600000
ddavisbr01,1991,Dallas Mavericks,NBA,600000
ddavisbr02,1993,Minnesota Timberwolves,NBA,150000
ddavisch02,1985,Milwaukee Bucks,NBA,90000
ddavisch02,1988,Chicago Bulls,NBA,150000
ddavisda01,1991,Indiana Pacers,NBA,430000
ddavisda01,1992,Indiana Pacers,NBA,559000
ddavisda01,1993,Indiana Pacers,NBA,688000
ddavisda01,1994,Indiana Pacers,NBA,4050000
ddavisda01,1995,Indiana Pacers,NBA,4050000
ddavisda01,1996,Indiana Pacers,NBA,6508000
ddavisda01,1997,Indiana Pacers,NBA,5273333
ddavisda01,1998,Indiana Pacers,NBA,4038000
ddavisda01,1999,Indiana Pacers,NBA,4490000
ddavisda01,2000,Portland Trail Blazers,NBA,6000000
ddavisda01,2001,Portland Trail Blazers,NBA,7010000
ddavisda01,2002,Portland Trail Blazers,NBA,8055000
ddavisda01,2003,Portland Trail Blazers,NBA,9061875
ddavisda01,2004,Golden State Warriors,NBA,10068750
ddavisda01,2005,Detroit Pistons,NBA,3500000
ddavisda01,2006,Detroit Pistons,NBA,3500000
ddavised01,2010,Toronto Raptors,NBA,1919160
ddavised01,2011,Toronto Raptors,NBA,2063040
ddavised01,2012,Memphis Grizzlies,NBA,2207040
ddavised01,2013,Memphis Grizzlies,NBA,3153860
ddavised01,2014,Los Angeles Lakers,NBA,981084
ddavisem01,1996,Houston Rockets,NBA,220000
ddavisem01,1997,Houston Rockets,NBA,326700
ddavisem01,1999,Seattle SuperSonics,NBA,510000
ddavisem01,2000,Seattle SuperSonics,NBA,610000
ddavisem01,2001,Atlanta Hawks,NBA,715850
ddavisem01,2002,Atlanta Hawks,NBA,824935
ddavisgl01,2007,Boston Celtics,NBA,427163
ddavisgl01,2008,Boston Celtics,NBA,711517
ddavisgl01,2009,Boston Celtics,NBA,3000000
ddavisgl01,2010,Boston Celtics,NBA,3300000
ddavisgl01,2011,Orlando Magic,NBA,6300000
ddavisgl01,2012,Orlando Magic,NBA,6400000
ddavisgl01,2013,Orlando Magic,NBA,6400000
ddavisgl01,2014,Los Angeles Clippers,NBA,1227985
ddavishu01,1992,New York Knicks,NBA,588000
ddavishu01,1993,New York Knicks,NBA,764000
ddavishu01,1994,New York Knicks,NBA,940000
ddavishu01,1995,New York Knicks,NBA,1116000
ddavishu01,1996,Toronto Raptors,NBA,1295000
ddavishu01,1997,Dallas Mavericks,NBA,537500
ddavishu01,1998,Dallas Mavericks,NBA,645000
ddavishu01,1999,Dallas Mavericks,NBA,752500
ddavishu01,2000,Dallas Mavericks,NBA,2100000
ddavishu01,2001,Washington Wizards,NBA,2418750
ddavishu01,2002,Detroit Pistons,NBA,2687500
ddavishu01,2003,Detroit Pistons,NBA,2956250
ddavisjo01,1985,Cleveland Cavaliers,NBA,300000
ddavisjo02,2004,Philadelphia 76ers,NBA,620046
ddavisjo02,2005,Milwaukee Bucks,NBA,131593
ddavisjo02,2005,Phoenix Suns,NBA,43864
ddavisjo02,2005,Houston Rockets,NBA,17546
ddavisjo02,2011,Memphis Grizzlies,NBA,314041
ddavisma02,1995,Minnesota Timberwolves,NBA,200000
ddavisma02,1996,Philadelphia 76ers,NBA,247500
ddavisma02,1997,Philadelphia 76ers,NBA,326700
ddavisma02,1999,Miami Heat,NBA,100000
ddavisma02,1999,Golden State Warriors,NBA,6000
ddavispa01,2006,Los Angeles Clippers,NBA,412718
ddavispa01,2007,Los Angeles Clippers,NBA,687456
ddavispa01,2008,Los Angeles Clippers,NBA,328416
ddavispa01,2009,Washington Wizards,NBA,80488
ddavisri01,1998,Charlotte Hornets,NBA,680000
ddavisri01,1999,Charlotte Hornets,NBA,878160
ddavisri01,2000,Miami Heat,NBA,939360
ddavisri01,2001,Cleveland Cavaliers,NBA,1496400
ddavisri01,2002,Cleveland Cavaliers,NBA,4546000
ddavisri01,2003,Boston Celtics,NBA,5000600
ddavisri01,2004,Boston Celtics,NBA,5455200
ddavisri01,2005,Boston Celtics,NBA,5909800
ddavisri01,2006,Minnesota Timberwolves,NBA,6364400
ddavisri01,2007,Miami Heat,NBA,6819000
ddavisri01,2008,Los Angeles Clippers,NBA,2300000
ddavisri01,2009,Los Angeles Clippers,NBA,2484000
ddaviste01,1990,Miami Heat,NBA,250000
ddaviste01,1991,Dallas Mavericks,NBA,382000
ddaviste01,1992,Dallas Mavericks,NBA,1537000
ddaviste01,1993,Dallas Mavericks,NBA,1200000
ddaviste01,1994,Dallas Mavericks,NBA,1560000
ddaviste01,1995,Dallas Mavericks,NBA,1920000
ddaviste01,1996,Dallas Mavericks,NBA,2300000
ddaviste01,1997,Washington Wizards,NBA,272250
ddaviste01,1998,Washington Wizards,NBA,1750000
ddaviste01,1999,Orlando Magic,NBA,1925000
ddaviste01,2000,Denver Nuggets,NBA,923500
ddaviswa03,1985,Phoenix Suns,NBA,680000
ddaviswa03,1987,Phoenix Suns,NBA,750000
ddaviswa03,1988,Denver Nuggets,NBA,600000
ddaviswa03,1990,Portland Trail Blazers,NBA,900000
ddaviswa03,1991,Portland Trail Blazers,NBA,1000000
ddaviswa03,1991,Denver Nuggets,NBA,215000
ddawkida01,1985,New Jersey Nets,NBA,808000
ddawkida01,1988,Detroit Pistons,NBA,300000
ddawkijo01,1987,San Antonio Spurs,NBA,330000
ddawkijo01,1988,San Antonio Spurs,NBA,480000
ddawkijo01,1990,Philadelphia 76ers,NBA,1500000
ddawkijo01,1991,Philadelphia 76ers,NBA,1700000
ddawkijo01,1992,Philadelphia 76ers,NBA,1900000
ddawkijo01,1993,Philadelphia 76ers,NBA,2100000
ddawkijo01,1994,Philadelphia 76ers,NBA,1680000
ddawkijo01,1994,Detroit Pistons,NBA,150000
ddawsoer01,2011,San Antonio Spurs,NBA,38172
ddayto01,1992,Milwaukee Bucks,NBA,1325000
ddayto01,1993,Milwaukee Bucks,NBA,1723000
ddayto01,1994,Milwaukee Bucks,NBA,2120000
ddayto01,1995,Boston Celtics,NBA,2518000
ddayto01,1996,Boston Celtics,NBA,2915000
ddayto01,1997,Miami Heat,NBA,272250
ddayto01,1999,Phoenix Suns,NBA,510000
ddayto01,2000,Minnesota Timberwolves,NBA,736000
ddayeau01,2009,Detroit Pistons,NBA,1677840
ddayeau01,2010,Detroit Pistons,NBA,1803720
ddayeau01,2011,Detroit Pistons,NBA,1929600
ddayeau01,2012,Memphis Grizzlies,NBA,2958077
ddayeau01,2013,Toronto Raptors,NBA,947907
ddayeau01,2014,San Antonio Spurs,NBA,1063384
ddayeda01,1985,Washington Bullets,NBA,120000
ddecolna01,2012,San Antonio Spurs,NBA,1400000
ddecolna01,2013,San Antonio Spurs,NBA,1463000
ddeclean01,1995,Golden State Warriors,NBA,230000
ddeclean01,1996,Golden State Warriors,NBA,276000
ddeclean01,1997,Boston Celtics,NBA,1200000
ddeclean01,1998,Cleveland Cavaliers,NBA,1440000
ddeclean01,1999,Cleveland Cavaliers,NBA,1680000
ddeclean01,2000,Orlando Magic,NBA,1920000
ddeclean01,2001,Orlando Magic,NBA,2900000
ddeclean01,2002,Orlando Magic,NBA,3262500
ddeclean01,2003,Orlando Magic,NBA,2500000
ddeclean01,2004,Orlando Magic,NBA,2500000
ddedmode01,2014,Orlando Magic,NBA,816482
ddeherte01,1993,Los Angeles Clippers,NBA,1050000
ddeherte01,1994,Los Angeles Clippers,NBA,1365000
ddeherte01,1995,Los Angeles Clippers,NBA,1680000
ddeherte01,1996,Los Angeles Clippers,NBA,1905000
ddeherte01,1997,Sacramento Kings,NBA,500000
ddeherte01,1997,Los Angeles Clippers,NBA,386125
ddeherte01,1998,Sacramento Kings,NBA,575000
ddeherte01,1998,Vancouver Grizzlies,NBA,537500
ddeherte01,1999,Indiana Pacers,NBA,50000
ddelnevi01,1988,Sacramento Kings,NBA,175000
ddelnevi01,1992,San Antonio Spurs,NBA,920000
ddelnevi01,1993,San Antonio Spurs,NBA,1195365
ddelnevi01,1994,San Antonio Spurs,NBA,1471000
ddelnevi01,1995,San Antonio Spurs,NBA,1747000
ddelnevi01,1996,San Antonio Spurs,NBA,2023000
ddelnevi01,1997,San Antonio Spurs,NBA,2298777
ddelnevi01,1998,Milwaukee Bucks,NBA,1750000
ddelnevi01,1999,Milwaukee Bucks,NBA,1925000
ddelnevi01,2000,Golden State Warriors,NBA,2100000
ddelnevi01,2001,Los Angeles Clippers,NBA,2275000
ddelebi01,1991,Orlando Magic,NBA,777000
ddelebi01,1992,Orlando Magic,NBA,1011000
ddelebi01,1993,Denver Nuggets,NBA,1244000
ddelebi01,1994,Denver Nuggets,NBA,2000000
ddelebi01,1995,Los Angeles Clippers,NBA,2200000
ddelebi01,1997,Detroit Pistons,NBA,4050000
ddelebi01,1998,Detroit Pistons,NBA,4860000
ddelebi01,1999,Detroit Pistons,NBA,5770000
ddelfica01,2004,Detroit Pistons,NBA,901920
ddelfica01,2005,Detroit Pistons,NBA,969696
ddelfica01,2006,Detroit Pistons,NBA,1037280
ddelfica01,2007,Toronto Raptors,NBA,1868141
ddelfica01,2009,Milwaukee Bucks,NBA,3500000
ddelfica01,2010,Milwaukee Bucks,NBA,3500000
ddelfica01,2011,Milwaukee Bucks,NBA,3500000
ddelfica01,2012,Houston Rockets,NBA,3000000
ddelfica01,2013,Milwaukee Bucks,NBA,3250000
ddelkto01,1996,Charlotte Hornets,NBA,870000
ddelkto01,1997,Charlotte Hornets,NBA,1000680
ddelkto01,1998,Golden State Warriors,NBA,1131000
ddelkto01,1999,Sacramento Kings,NBA,485000
ddelkto01,2000,Phoenix Suns,NBA,2250000
ddelkto01,2001,Phoenix Suns,NBA,2475000
ddelkto01,2002,Boston Celtics,NBA,2700000
ddelkto01,2003,Dallas Mavericks,NBA,2925000
ddelkto01,2004,Atlanta Hawks,NBA,2700000
ddelkto01,2005,Atlanta Hawks,NBA,3375000
ddellama01,2014,Cleveland Cavaliers,NBA,816482
ddembofe01,1988,Detroit Pistons,NBA,100000
ddempsde01,1995,San Antonio Spurs,NBA,225000
ddenglu01,2004,Chicago Bulls,NBA,2273400
ddenglu01,2005,Chicago Bulls,NBA,2443920
ddenglu01,2006,Chicago Bulls,NBA,2614440
ddenglu01,2007,Chicago Bulls,NBA,3320339
ddenglu01,2008,Chicago Bulls,NBA,9385000
ddenglu01,2009,Chicago Bulls,NBA,10370425
ddenglu01,2010,Chicago Bulls,NBA,11345000
ddenglu01,2011,Chicago Bulls,NBA,12325000
ddenglu01,2012,Chicago Bulls,NBA,13305000
ddenglu01,2013,Chicago Bulls,NBA,14275000
ddenglu01,2014,Miami Heat,NBA,9714461
dderozde01,2009,Toronto Raptors,NBA,2282640
dderozde01,2010,Toronto Raptors,NBA,2453880
dderozde01,2011,Toronto Raptors,NBA,2625000
dderozde01,2012,Toronto Raptors,NBA,3344250
dderozde01,2013,Toronto Raptors,NBA,9500000
dderozde01,2014,Toronto Raptors,NBA,9500000
ddialde01,1999,San Antonio Spurs,NBA,301875
ddialde01,2000,San Antonio Spurs,NBA,423500
ddialde01,2001,New Jersey Nets,NBA,540850
ddialde01,2003,Orlando Magic,NBA,32375
ddiawbo01,2003,Atlanta Hawks,NBA,1021080
ddiawbo01,2004,Atlanta Hawks,NBA,1097640
ddiawbo01,2005,Phoenix Suns,NBA,1174200
ddiawbo01,2006,Phoenix Suns,NBA,1870501
ddiawbo01,2007,Phoenix Suns,NBA,9000000
ddiawbo01,2008,Charlotte Bobcats,NBA,9000000
ddiawbo01,2009,Charlotte Bobcats,NBA,9000000
ddiawbo01,2010,Charlotte Bobcats,NBA,9000000
ddiawbo01,2011,Charlotte Bobcats,NBA,9000000
ddiawbo01,2012,San Antonio Spurs,NBA,4500000
ddiawbo01,2013,San Antonio Spurs,NBA,4702500
ddiawbo01,2014,San Antonio Spurs,NBA,7500000
ddiawaya01,2006,Denver Nuggets,NBA,412718
ddiawaya01,2007,Denver Nuggets,NBA,687456
ddiawaya01,2008,Miami Heat,NBA,875000
ddiawaya01,2009,Miami Heat,NBA,945000
ddiazgu01,2007,Los Angeles Clippers,NBA,56065
ddickada01,2002,Atlanta Hawks,NBA,776880
ddickada01,2003,Atlanta Hawks,NBA,835200
ddickada01,2004,New Orleans Hornets,NBA,893400
ddickada01,2005,Boston Celtics,NBA,2250000
ddickada01,2006,Portland Trail Blazers,NBA,2753218
ddickada01,2007,New York Knicks,NBA,2990028
ddickada01,2007,Los Angeles Clippers,NBA,926678
ddickeka01,2003,Portland Trail Blazers,NBA,264011
ddickeka01,2004,New Jersey Nets,NBA,483938
ddickeka01,2005,Los Angeles Clippers,NBA,31305
ddickeka01,2007,Cleveland Cavaliers,NBA,264897
ddickemi01,1998,Houston Rockets,NBA,949600
ddickemi01,1999,Vancouver Grizzlies,NBA,1224960
ddickemi01,2000,Vancouver Grizzlies,NBA,1310400
ddickemi01,2001,Memphis Grizzlies,NBA,1940702
ddickemi01,2002,Memphis Grizzlies,NBA,5500000
ddickemi01,2003,Memphis Grizzlies,NBA,6187500
ddienetr01,2005,Orlando Magic,NBA,398762
ddienetr01,2006,Orlando Magic,NBA,664209
ddienetr01,2007,Indiana Pacers,NBA,1500000
ddienetr01,2008,Indiana Pacers,NBA,1620000
ddienetr01,2009,Indiana Pacers,NBA,1740000
ddienggo01,2013,Minnesota Timberwolves,NBA,1352640
ddienggo01,2014,Minnesota Timberwolves,NBA,1413480
ddinwisp01,2014,Detroit Pistons,NBA,700000
ddioguik01,2005,Golden State Warriors,NBA,1988160
ddioguik01,2006,Indiana Pacers,NBA,2137200
ddioguik01,2007,Indiana Pacers,NBA,2286360
ddioguik01,2008,Sacramento Kings,NBA,2912823
ddioguik01,2009,New Orleans Hornets,NBA,884881
ddioguik01,2010,Los Angeles Clippers,NBA,608772
ddioguik01,2011,San Antonio Spurs,NBA,64028
ddiopde01,2001,Cleveland Cavaliers,NBA,1842480
ddiopde01,2002,Cleveland Cavaliers,NBA,1980600
ddiopde01,2003,Cleveland Cavaliers,NBA,2118840
ddiopde01,2004,Cleveland Cavaliers,NBA,2695164
ddiopde01,2005,Dallas Mavericks,NBA,1850000
ddiopde01,2006,Dallas Mavericks,NBA,1998000
ddiopde01,2007,New Jersey Nets,NBA,2146000
ddiopde01,2008,Charlotte Bobcats,NBA,5585000
ddiopde01,2009,Charlotte Bobcats,NBA,6031800
ddiopde01,2010,Charlotte Bobcats,NBA,6478600
ddiopde01,2011,Charlotte Bobcats,NBA,6925400
ddiopde01,2012,Charlotte Bobcats,NBA,7372200
ddivacvl01,1990,Los Angeles Lakers,NBA,770000
ddivacvl01,1991,Los Angeles Lakers,NBA,942000
ddivacvl01,1992,Los Angeles Lakers,NBA,3633000
ddivacvl01,1993,Los Angeles Lakers,NBA,4133000
ddivacvl01,1994,Los Angeles Lakers,NBA,3333300
ddivacvl01,1995,Los Angeles Lakers,NBA,3333000
ddivacvl01,1996,Charlotte Hornets,NBA,4718000
ddivacvl01,1997,Charlotte Hornets,NBA,4833333
ddivacvl01,1998,Sacramento Kings,NBA,8300000
ddivacvl01,1999,Sacramento Kings,NBA,8837774
ddivacvl01,2000,Sacramento Kings,NBA,9640000
ddivacvl01,2001,Sacramento Kings,NBA,10444642
ddivacvl01,2002,Sacramento Kings,NBA,11248076
ddivacvl01,2003,Sacramento Kings,NBA,12051510
ddivacvl01,2004,Los Angeles Lakers,NBA,4903000
ddivacvl01,2005,Los Angeles Lakers,NBA,2000000
ddixonju01,2002,Washington Wizards,NBA,1172400
ddixonju01,2003,Washington Wizards,NBA,1260360
ddixonju01,2004,Washington Wizards,NBA,1348200
ddixonju01,2005,Portland Trail Blazers,NBA,2500000
ddixonju01,2006,Toronto Raptors,NBA,2550000
ddixonju01,2007,Detroit Pistons,NBA,2550000
ddixonju01,2008,Washington Wizards,NBA,998398
ddoleami01,1998,Orlando Magic,NBA,1050000
ddoleami01,1999,Orlando Magic,NBA,1357320
ddoleami01,2000,Orlando Magic,NBA,1452000
ddoleami01,2001,Cleveland Cavaliers,NBA,2000856
ddoleami01,2002,New York Knicks,NBA,1400000
ddoleami01,2003,New York Knicks,NBA,1540000
ddoleami01,2004,Miami Heat,NBA,2400000
ddoleami01,2005,Miami Heat,NBA,2640000
ddoleami01,2006,Miami Heat,NBA,2880000
ddoleami01,2007,Minnesota Timberwolves,NBA,3120000
ddonalja01,1985,Dallas Mavericks,NBA,515000
ddonalja01,1987,Dallas Mavericks,NBA,500000
ddonalja01,1988,Dallas Mavericks,NBA,600000
ddonalja01,1990,Dallas Mavericks,NBA,880000
ddonalja01,1991,Dallas Mavericks,NBA,880000
ddoolike01,2000,Los Angeles Clippers,NBA,1538880
ddoolike01,2001,Los Angeles Clippers,NBA,1654320
ddoolike01,2002,Los Angeles Clippers,NBA,1769760
ddoolike01,2003,Los Angeles Clippers,NBA,2256444
ddoolike01,2004,Miami Heat,NBA,745046
ddoolike01,2005,Orlando Magic,NBA,3100000
ddoolike01,2006,Orlando Magic,NBA,3348000
ddoolike01,2007,Orlando Magic,NBA,3596000
ddoolike01,2008,New Jersey Nets,NBA,3300000
ddoolike01,2009,New Jersey Nets,NBA,3564000
ddoolike01,2010,Milwaukee Bucks,NBA,2000000
ddoolike01,2011,Boston Celtics,NBA,2246400
ddoolike01,2012,Boston Celtics,NBA,1352181
ddorsejo01,2008,Houston Rockets,NBA,816500
ddorsejo01,2009,Sacramento Kings,NBA,881000
ddorsejo01,2010,Toronto Raptors,NBA,854389
ddorsejo01,2014,Houston Rockets,NBA,948163
ddoubyqu01,2006,Sacramento Kings,NBA,1240920
ddoubyqu01,2007,Sacramento Kings,NBA,1333920
ddoubyqu01,2008,Sacramento Kings,NBA,1427040
ddoubyqu01,2009,Toronto Raptors,NBA,85519
ddouglsh01,1990,Miami Heat,NBA,325000
ddouglsh01,1991,Miami Heat,NBA,1250000
ddouglsh01,1992,Boston Celtics,NBA,1869000
ddouglsh01,1993,Boston Celtics,NBA,2300000
ddouglsh01,1994,Boston Celtics,NBA,2731000
ddouglsh01,1995,Milwaukee Bucks,NBA,3163000
ddouglsh01,1996,Milwaukee Bucks,NBA,3594000
ddouglsh01,1997,Denver Nuggets,NBA,4025000
ddouglsh01,1997,New Jersey Nets,NBA,272250
ddouglsh01,1998,Los Angeles Clippers,NBA,2200000
ddouglsh01,1999,New Jersey Nets,NBA,1000000
ddouglsh01,2000,New Jersey Nets,NBA,1100000
ddouglto01,2009,New York Knicks,NBA,996240
ddouglto01,2010,New York Knicks,NBA,1071000
ddouglto01,2011,New York Knicks,NBA,1145640
ddouglto01,2012,Sacramento Kings,NBA,2067880
ddouglto01,2013,Golden State Warriors,NBA,1600000
ddouglch01,2008,New Jersey Nets,NBA,442411
ddouglch01,2009,New Jersey Nets,NBA,736000
ddouglch01,2010,Milwaukee Bucks,NBA,854389
ddouglch01,2012,Dallas Mavericks,NBA,72892
ddowdeza01,2010,Phoenix Suns,NBA,242374
ddragigo01,2008,Phoenix Suns,NBA,1700000
ddragigo01,2009,Phoenix Suns,NBA,1836000
ddragigo01,2010,Houston Rockets,NBA,1972000
ddragigo01,2011,Houston Rockets,NBA,2108000
ddragigo01,2012,Phoenix Suns,NBA,7500000
ddragigo01,2013,Phoenix Suns,NBA,7500000
ddragigo01,2014,Phoenix Suns,NBA,7500000
ddragizo01,2014,Phoenix Suns,NBA,1962103
ddreilgr01,1987,Indiana Pacers,NBA,180000
ddreilgr01,1988,Indiana Pacers,NBA,200000
